INPUT:original	INPUT:annotation	OUTPUT:result	OUTPUT:entity1	OUTPUT:entity2	OUTPUT:entity3	OUTPUT:entity4	OUTPUT:entity5	OUTPUT:entity6	OUTPUT:entity7	OUTPUT:entity8	OUTPUT:attribute1	OUTPUT:attribute2	OUTPUT:attribute3	OUTPUT:attribute4	OUTPUT:attribute5	OUTPUT:attribute6	OUTPUT:attribute7	OUTPUT:attribute8	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44_heap.jpg	"{""shape"":""rectangle""\,""left"":0.2807934732238538\,""top"":0.2902880780429297\,""width"":0.07341203306470295\,""height"":0.023442863981981643\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.27502805775190425\,""top"":0.32245386815774185\,""width"":0.030393163774002974\,""height"":0.05179237391368047\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.31273051858104983\,""top"":0.3176451482801752\,""width"":0.04946639197103092\,""height"":0.014078910097568231\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3089128974510777\,""top"":0.34793613667191303\,""width"":0.033501794518420225\,""height"":0.021331681966012483\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3787895911597244\,""top"":0.30613521927464177\,""width"":0.03416596293243823\,""height"":0.01816213415155471\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.3727874625364582\,""top"":0.3294054536563213\,""width"":0.07110213907561475\,""height"":0.022135100997207335\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6119492030635261\,""top"":0.35589189352041833\,""width"":0.039028264245036026\,""height"":0.058459369300316755\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.7158321984662099\,""top"":0.47489171287937765\,""width"":0.033487837823559796\,""height"":0.02554050115062384\,""label"":""8""}"	grass	grass	beak 	grass	chin	throat	wings	wings	green and brown	green  and brown	black	green and brown	white	white	grey	grey																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba13b1e5851e2a55b27eb8	000178ad13--60ba13b1e5851e2a55b27eb8	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:51:13.430	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/4.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/4_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3782072793916238\,""top"":0.32489383704402147\,""width"":0.06582722968190513\,""height"":0.06032282900720526\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.480132804166389\,""top"":0.27509422561792674\,""width"":0.07078834183993149\,""height"":0.05714281961859019\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5473817289143238\,""top"":0.34906081954046736\,""width"":0.025247841922908965\,""height"":0.017693969526568543\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.47800915391119103\,""top"":0.339488672091668\,""width"":0.06772084702686776\,""height"":0.03567800412734312\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.47895299846905676\,""top"":0.37719713173845343\,""width"":0.09485637806550823\,""height"":0.02407540115910145\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.573809376534565\,""top"":0.3391986070174619\,""width"":0.03067494813063687\,""height"":0.05772294976700232\,""label"":""5""}"	head	wings 	tail	stomach	water				white, black	white, black	black	black	blue																							https://toloka.yandex.ru/task/24685843/000178ad13--60ba13ea3c6ca8596d920bb8	000178ad13--60ba13ea3c6ca8596d920bb8	045e673827e6657bc77f234142d153e0	APPROVED	2021-06-04T11:52:10.202	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/64.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/64_heap.jpg	"{""shape"":""rectangle""\,""left"":0.48741457204279476\,""top"":0.23666217926368174\,""width"":0.06133362896017153\,""height"":0.020310734868110053\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5724586594329616\,""top"":0.30320535664288456\,""width"":0.03807317891127027\,""height"":0.011604434989510803\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5305689439431766\,""top"":0.30102952508235126\,""width"":0.036893186925642585\,""height"":0.024659424352710513\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.40725978144507685\,""top"":0.38443640156946035\,""width"":0.059903030645383604\,""height"":0.06164856088177634\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5930023607329132\,""top"":0.31524060057655306\,""width"":0.040734476796243424\,""height"":0.031119159573947675\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.8227790085911044\,""top"":0.6509078907086737\,""width"":0.0652934749206473\,""height"":0.06546328630173992\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4505378884554596\,""top"":0.3489535472368018\,""width"":0.06081832188513847\,""height"":0.04431521421557005\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.7364994485125042\,""top"":0.6590339640119859\,""width"":0.028786464229574538\,""height"":0.041614720558075025\,""label"":""8""}"	crown	beak	chin	wings 	leaves	leaves	neck	leaves	brown	yellow and black	brown	brown	green	green	brown	green																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba14804f73891cd4e3af30	000178ad13--60ba14804f73891cd4e3af30	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:54:40.450	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6456810248459057\,""top"":0.14328783617701543\,""width"":0.13787176614381746\,""height"":0.11212059482583006\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5268991955527708\,""top"":0.06376043752148476\,""width"":0.11984238134039504\,""height"":0.10299449989814626\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5099303627966086\,""top"":0.1784884880409388\,""width"":0.12832679771847622\,""height"":0.09908331635771034\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5449285803561931\,""top"":0.28017926009227306\,""width"":0.16862777551436137\,""height"":0.1590547973110613\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.2850933287774601\,""top"":0.5380276700002546\,""width"":0.20998930535750665\,""height"":0.11994296190670195\,""label"":""5""}"	Ear coverts	Beak	Throat	Breast	Feet				brown	brown	black	black	red																							https://toloka.yandex.ru/task/24685843/000178ad13--60ba14cbcd58ba6b3e1bdf35	000178ad13--60ba14cbcd58ba6b3e1bdf35	5e19f86077ec93de6aa7591badb85f1a	APPROVED	2021-06-04T11:55:55.161	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33_heap.jpg	"{""shape"":""rectangle""\,""left"":0.44072934171288475\,""top"":0.218867834902849\,""width"":0.1696883275616216\,""height"":0.07659401100020374\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3678163884637505\,""top"":0.39106855829564874\,""width"":0.07026157313098391\,""height"":0.08637196985129353\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6024635289200552\,""top"":0.3849120658583883\,""width"":0.10075244448971288\,""height"":0.09452026889386839\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5308762657299962\,""top"":0.48830494293007737\,""width"":0.0649588128946832\,""height"":0.05866775310653899\,""label"":""4""}"	feathers	claws	head	feathers					black 	orange	brown	black																								https://toloka.yandex.ru/task/24685843/000178ad13--60ba1518f33865758e752611	000178ad13--60ba1518f33865758e752611	7ba03ad48df2a0d44a169fc16fc80927	APPROVED	2021-06-04T11:57:12.507	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6537262775681042\,""top"":0.7089869602084712\,""width"":0.0819485931994205\,""height"":0.08127783640689012\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5494280680415691\,""top"":0.6059587168757937\,""width"":0.22535863129840628\,""height"":0.11791010070295305\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.11174808163557337\,""top"":0.15810383902060565\,""width"":0.36131879728835387\,""height"":0.21979358577637864\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.49324842007600056\,""top"":0.7970492337578375\,""width"":0.09018362735812924\,""height"":0.12039850102476046\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.11602873144898644\,""top"":0.39995934404771377\,""width"":0.28994521053850175\,""height"":0.3373542157426456\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.40791337483389967\,""top"":0.47154434339464474\,""width"":0.15515462771291055\,""height"":0.1207958558136209\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6027186296289986\,""top"":0.06677226514198466\,""width"":0.3972813703710014\,""height"":0.33271840987260537\,""label"":""7""}"	eye	crown	tail	neck	wing	back 	branches		brown	brown	brown	brown	brown	brown	brown																					https://toloka.yandex.ru/task/24685843/000178ad13--60ba458219d71055fed14499	000178ad13--60ba458219d71055fed14499	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-04T15:23:46.214	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/21_heap.jpg	"{""shape"":""rectangle""\,""left"":0.32876415753225324\,""top"":0.5691399965180859\,""width"":0.3098745087763705\,""height"":0.16078753218362762\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3946015177538617\,""top"":0.41374801910572095\,""width"":0.122018574277381\,""height"":0.14352175691558705\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.49467430529070655\,""top"":0.19013224182297847\,""width"":0.1422086980786743\,""height"":0.1834488622229308\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5354025653647656\,""top"":0.4054732674904229\,""width"":0.06954684972678316\,""height"":0.08130251500202346\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4563100695970514\,""top"":0.35350671150974816\,""width"":0.03477342486339158\,""height"":0.0502902154651691\,""label"":""4""}"	sky	wing	tail	head					blue	brown	brown	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60ba465756e0ec582ab05d1e	000178ad13--60ba465756e0ec582ab05d1e	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-04T15:27:19.436	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35_heap.jpg	"{""shape"":""rectangle""\,""left"":0.43638966577811306\,""top"":0.42223561008313193\,""width"":0.016801494732284927\,""height"":0.017133380637178897\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.46200955866889126\,""top"":0.4244946345849518\,""width"":0.019987573633932776\,""height"":0.04180662227393822\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.431745413827338\,""top"":0.45212123292971795\,""width"":0.030686767667146342\,""height"":0.039633014080053874\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2677265828469259\,""top"":0.4747231992178289\,""width"":0.05778046443655721\,""height"":0.06088203970128758\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4522356289468566\,""top"":0.5427678318251503\,""width"":0.039329559826564164\,""height"":0.03760361275667756\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.3895457132836638\,""top"":0.46958336915340976\,""width"":0.062042515501438744\,""height"":0.05844476850409547\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6000111881727133\,""top"":0.16186829541039632\,""width"":0.09166758717995993\,""height"":0.11988795559150711\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.3254849721938306\,""top"":0.49940352198329035\,""width"":0.03747471859587559\,""height"":0.05403389729467328\,""label"":""8""}"	eye	beak	throat	tail	tail	breast	wing	thigh	brown,black	yellow,black	brown,white	brown	brown	white,black,brown	brown,grey	white,beige																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba473b0d84521c740aa9c7	000178ad13--60ba473b0d84521c740aa9c7	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-04T15:31:07.135	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/5.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/5_heap.jpg	"{""shape"":""rectangle""\,""left"":0.22535863129840628\,""top"":0.3585637336335343\,""width"":0.24025837551648277\,""height"":0.13050244155472485\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4758605809648166\,""top"":0.35398470059652637\,""width"":0.07356748707675248\,""height"":0.16026615629527602\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4181240721197703\,""top"":0.23607459989357327\,""width"":0.08287982721305032\,""height"":0.03892178081456704\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.40508679592895347\,""top"":0.28733432307224493\,""width"":0.09871080544475641\,""height"":0.05609315470334669\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5205598136190459\,""top"":0.2921677545969199\,""width"":0.038180594558820946\,""height"":0.04121129733307094\,""label"":""5""}"	wing	chest	crown	throat	beak				black	white	black	white	orange																							https://toloka.yandex.ru/task/24685843/000178ad13--60ba47904f73891cd4e6e319	000178ad13--60ba47904f73891cd4e6e319	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-04T15:32:32.292	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/9.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/9_heap.jpg	"{""shape"":""rectangle""\,""left"":0.45071726259681255\,""top"":0.47401852707929626\,""width"":0.1139250733301137\,""height"":0.07775495388015419\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5462413080993634\,""top"":0.3399932029978357\,""width"":0.07675424701895806\,""height"":0.18524094163680543\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.42836764626969787\,""top"":0.367467401219883\,""width"":0.13502893197631777\,""height"":0.04693508862933088\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.46569341270323933\,""top"":0.288219643495249\,""width"":0.09339389595498876\,""height"":0.08109139446262942\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5722804984213864\,""top"":0.25620988252315846\,""width"":3.4718920429355205E-4\,""height"":0.0034143745036896433\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4146565996720744\,""top"":0.43352025316328896\,""width"":0.04374583974099855\,""height"":0.012803904388836218\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4136150320591936\,""top"":0.46681040457426315\,""width"":0.05450870507410127\,""height"":0.045240462173887996\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5129111444871741\,""top"":0.4168277541424945\,""width"":0.032288595999308445\,""height"":0.02774179284247852\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.47958098087498485\,""top"":0.4543858736830808\,""width"":0.04721773178393479\,""height"":0.017925466144370683\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4295857354567009\,""top"":0.4518250928053135\,""width"":0.04860648860110939\,""height"":0.019205856583254355\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.47090125076764383\,""top"":0.43603361072574887\,""width"":0.047564920988228565\,""height"":0.01536468526660345\,""label"":""5""}"	water	head	wing	tail	back				blue,wavy	black,white	black	black	white																							https://toloka.yandex.ru/task/24685843/000178ad13--60ba48403c6ca8596d95e3c0	000178ad13--60ba48403c6ca8596d95e3c0	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-04T15:35:28.299	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3500934829059829\,""top"":0.4177978883861237\,""width"":0.030674078525641024\,""height"":0.011731188201776432\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.35690994480056976\,""top"":0.4328808446455505\,""width"":0.013632923789173856\,""height"":0.010893246187363814\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3794042690527066\,""top"":0.4412602647896765\,""width"":0.010906339031338974\,""height"":0.04189710072063019\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.30033331107549854\,""top"":0.46053293112116644\,""width"":0.04089877136752135\,""height"":0.030165912518853644\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3596365295584045\,""top"":0.4798055974526563\,""width"":0.009543046652421727\,""height"":0.029327970504441137\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.433254318019943\,""top"":0.47310206133735544\,""width"":0.15268874643874647\,""height"":0.07876654935478467\,""label"":""6""}"	crown	Eye	nape	beak	neck	wings			dark brown	elliptical, black	taupe, brown	green	taupe	brown																						https://toloka.yandex.ru/task/24685843/000178ad13--60ba48bba2e4442f851a33ff	000178ad13--60ba48bba2e4442f851a33ff	859d24e673adc3ab930e0f4efdee29a2	APPROVED	2021-06-04T15:37:31.739	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68_heap.jpg	"{""shape"":""rectangle""\,""left"":0.7459184449174522\,""top"":0.1970256198351727\,""width"":0.1750719945623983\,""height"":0.33197989518307186\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5354595578371224\,""top"":0.4752018768334019\,""width"":0.2058027170121809\,""height"":0.08471211118464589\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4539479794072913\,""top"":0.33084536044758484\,""width"":0.04385542523947744\,""height"":0.04063449409585662\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.46049356526392976\,""top"":0.38283427036355183\,""width"":0.054328362610098824\,""height"":0.04184145926702065\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.46442091677791275\,""top"":0.28618764911451466\,""width"":0.038946235846998634\,""height"":0.03902520720097119\,""label"":""4""}"	branches	breast	belly	head					brown	orange	white	blue																								https://toloka.yandex.ru/task/24685843/000178ad13--60ba48c80baf93026ac1f000	000178ad13--60ba48c80baf93026ac1f000	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-04T15:37:44.847	+	
